[14/Mar/2024:06:32:08 +0000] - - 403 - GET http localhost "/" [Client 172.18.0.1] [Length 182] [Gzip 3.23] [Sent-to predegree_app] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36" "-"
[14/Mar/2024:06:32:10 +0000] - - 403 - GET http localhost "/" [Client 172.18.0.1] [Length 182] [Gzip 3.23] [Sent-to predegree_app] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36" "-"
[14/Mar/2024:06:32:16 +0000] - - 403 - GET http localhost "/" [Client 172.18.0.1] [Length 182] [Gzip 3.23] [Sent-to predegree_app] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36" "-"
[14/Mar/2024:06:57:37 +0000] - - 403 - GET http localhost "/" [Client 172.18.0.1] [Length 182] [Gzip 3.23] [Sent-to predegree_app] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36" "-"
[14/Mar/2024:06:57:40 +0000] - - 403 - GET http localhost "/" [Client 172.18.0.1] [Length 182] [Gzip 3.23] [Sent-to predegree_app] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36" "-"
[14/Mar/2024:10:51:25 +0000] - 404 404 - GET http localhost "/adminer/login" [Client 172.18.0.1] [Length 47] [Gzip 0.44] [Sent-to predegree_app] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36" "-"
[14/Mar/2024:10:52:18 +0000] - - 403 - GET http localhost "/" [Client 172.18.0.1] [Length 182] [Gzip 3.23] [Sent-to predegree_app] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36" "-"
[19/Mar/2024:21:58:09 +0000] - - 403 - GET http localhost "/" [Client 172.18.0.1] [Length 182] [Gzip 3.23] [Sent-to predegree_app] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36" "-"
[19/Mar/2024:21:58:09 +0000] - 404 404 - GET http localhost "/favicon.ico" [Client 172.18.0.1] [Length 47] [Gzip 0.44] [Sent-to predegree_app] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36" "http://localhost/"
[19/Mar/2024:22:07:02 +0000] - 404 404 - GET http localhost "/" [Client 172.18.0.1] [Length 47] [Gzip 0.44] [Sent-to predegree_app] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36" "-"
[19/Mar/2024:22:07:04 +0000] - 404 404 - GET http localhost "/" [Client 172.18.0.1] [Length 47] [Gzip 0.44] [Sent-to predegree_app] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36" "-"
[19/Mar/2024:22:07:27 +0000] - 404 404 - GET http localhost "/" [Client 172.18.0.1] [Length 47] [Gzip 0.44] [Sent-to predegree_app] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36" "-"
[19/Mar/2024:22:07:28 +0000] - 404 404 - GET http localhost "/" [Client 172.18.0.1] [Length 47] [Gzip 0.44] [Sent-to predegree_app] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36" "-"
[19/Mar/2024:22:07:29 +0000] - 404 404 - GET http localhost "/" [Client 172.18.0.1] [Length 47] [Gzip 0.44] [Sent-to predegree_app] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36" "-"
[19/Mar/2024:22:07:29 +0000] - 404 404 - GET http localhost "/" [Client 172.18.0.1] [Length 47] [Gzip 0.44] [Sent-to predegree_app] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36" "-"
[19/Mar/2024:22:07:32 +0000] - 404 404 - GET http localhost "/adminer/login" [Client 172.18.0.1] [Length 47] [Gzip 0.44] [Sent-to predegree_app] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36" "-"
[19/Mar/2024:22:07:34 +0000] - 404 404 - GET http localhost "/" [Client 172.18.0.1] [Length 47] [Gzip 0.44] [Sent-to predegree_app] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36" "-"
[19/Mar/2024:22:07:35 +0000] - 404 404 - GET http localhost "/" [Client 172.18.0.1] [Length 47] [Gzip 0.44] [Sent-to predegree_app] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36" "-"
[19/Mar/2024:22:07:35 +0000] - 404 404 - GET http localhost "/" [Client 172.18.0.1] [Length 47] [Gzip 0.44] [Sent-to predegree_app] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36" "-"
[19/Mar/2024:22:07:35 +0000] - 404 404 - GET http localhost "/" [Client 172.18.0.1] [Length 47] [Gzip 0.44] [Sent-to predegree_app] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36" "-"
[19/Mar/2024:22:08:29 +0000] - 404 404 - GET http localhost "/" [Client 172.18.0.1] [Length 47] [Gzip 0.44] [Sent-to predegree_app] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36" "-"
[19/Mar/2024:22:08:30 +0000] - 404 404 - GET http localhost "/" [Client 172.18.0.1] [Length 47] [Gzip 0.44] [Sent-to predegree_app] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36" "-"
[19/Mar/2024:22:09:22 +0000] - 404 404 - GET http localhost "/" [Client 172.18.0.1] [Length 47] [Gzip 0.44] [Sent-to predegree_app] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36" "-"
[19/Mar/2024:22:09:23 +0000] - 404 404 - GET http localhost "/" [Client 172.18.0.1] [Length 47] [Gzip 0.44] [Sent-to predegree_app] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36" "-"
[19/Mar/2024:22:10:18 +0000] - 404 404 - GET http localhost "/" [Client 172.18.0.1] [Length 47] [Gzip 0.44] [Sent-to predegree_app] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36" "-"
[19/Mar/2024:22:10:19 +0000] - 404 404 - GET http localhost "/" [Client 172.18.0.1] [Length 47] [Gzip 0.44] [Sent-to predegree_app] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36" "-"
[19/Mar/2024:22:10:20 +0000] - 404 404 - GET http localhost "/" [Client 172.18.0.1] [Length 47] [Gzip 0.44] [Sent-to predegree_app] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36" "-"
[19/Mar/2024:22:10:20 +0000] - 404 404 - GET http localhost "/" [Client 172.18.0.1] [Length 47] [Gzip 0.44] [Sent-to predegree_app] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36" "-"
[19/Mar/2024:22:10:21 +0000] - 404 404 - GET http localhost "/" [Client 172.18.0.1] [Length 47] [Gzip 0.44] [Sent-to predegree_app] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36" "-"
[19/Mar/2024:22:10:21 +0000] - 404 404 - GET http localhost "/" [Client 172.18.0.1] [Length 47] [Gzip 0.44] [Sent-to predegree_app] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36" "-"
